Home Team:,ASP,11,1-4
Away Team:,TJ5,19,4-1
 
Stadium:,The Ice Castle presented by Yeti,Anchorage AK
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
First Quarter:
28,ASP,Power,Cover 2,False,1,10,46,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
29,ASP,Play Action,Cover 2,False,2,10,46,15,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
30,ASP,Flood,Cover 1 Mike Dog,False,1,10,61,14,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,ASP,Flood,Cover 3,False,1,10,75,9,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Delay of Game,-5,True
32,ASP,Power,Cover 2,False,1,15,70,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,ASP,Flood,Cover 1 Mike Dog,False,2,15,70,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Unnecessary Roughness,-15,True
34,ASP,Blast,Cover 3,False,3,30,55,0,False,4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
35,ASP,Punt,,False,4,26,59,0,False,0,0,41,20,False,False,False,False,False,False,False,False,False,,False,,0,False
 
Halftime:
 
Third Quarter:
1,ASP,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
2,TJ5,Slants,Cover 0 Bullets,False,1,10,25,4,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
3,TJ5,Slants,Cover 1 Mike Dog,False,2,6,29,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
4,TJ5,Option,Cover 0 Bullets,False,3,6,29,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
5,TJ5,Punt,,False,4,6,29,0,False,0,0,55,9,False,False,False,False,False,False,False,False,False,,False,,0,False
6,ASP,Power,Cover 3,False,1,10,25,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Unnecessary Roughness,-15,True
7,ASP,Draw,Cover 0 Bullets,False,2,25,10,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Holding,-10,True
8,ASP,Streaks,Cover 0 Bullets,False,2,35,0,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
9,ASP,Draw,Cover 3,False,3,35,0,0,False,2,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
10,ASP,Punt,,False,4,33,2,0,False,0,0,50,10,False,False,False,False,False,False,False,False,False,,False,,0,False
11,TJ5,Draw,Cover 2,False,1,10,58,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
12,TJ5,Power,Cover 1 Mike Dog,False,2,10,58,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
13,TJ5,Option,Cover 0 Bullets,False,3,10,58,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
14,TJ5,Punt,,False,4,10,58,0,False,0,0,42,20,False,False,False,False,False,False,False,False,False,,False,,0,False
15,ASP,Flood,Cover 3,False,1,10,20,14,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
16,ASP,Blast,Cover 1 Mike Dog,False,1,10,34,0,False,3,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Illegal Formation,-5,True
