Home Team:,FDS,3,2-3
Away Team:,ATL,13,0-5
 
Stadium:,Barron Hilton Stadium,San Diego CA
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
First Quarter:
29,FDS,Option,Cover 3,False,1,10,25,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
30,FDS,Play Action,Cover 2,False,2,10,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,FDS,Play Action,Cover 3,False,3,10,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
32,FDS,Punt,,False,4,10,25,0,False,0,0,60,14,False,False,False,False,False,False,False,False,False,,False,,0,False
33,ATL,Power,Cover 3,False,1,10,29,0,False,13,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
34,ATL,Play Action,Cover 2,False,1,10,42,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
35,ATL,Play Action,Cover 1 Mike Dog,False,2,10,42,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
 
Fourth Quarter:
1,ATL,Play Action,Cover 2,False,3,10,42,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
2,ATL,Punt,,False,4,10,42,0,False,0,0,50,19,False,False,False,False,False,False,False,False,False,,False,,0,False
3,FDS,Play Action,Cover 0 Bullets,False,1,10,27,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
4,FDS,Sweep,Cover 0 Bullets,False,2,10,27,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
5,FDS,Sweep,Cover 3,False,3,10,27,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
6,FDS,Punt,,False,4,10,27,0,False,0,0,50,18,False,False,False,False,False,False,False,False,False,,False,,0,False
7,ATL,Screen Pass,Cover 1 Mike Dog,False,1,10,41,-6,False,0,0,0,0,True,False,False,False,False,False,False,False,False,,False,,0,False
8,ATL,Screen Pass,Cover 1 Mike Dog,False,2,16,35,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
9,ATL,Play Action,Cover 0 Bullets,False,3,16,35,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Holding,5,True
10,ATL,Power,Cover 4,False,1,10,40,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
11,ATL,Power,Cover 3,False,2,10,40,0,False,7,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: False Start,-5,True
12,ATL,Blast,Cover 3,False,2,15,35,0,False,4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
13,ATL,Play Action,Cover 3,False,3,11,39,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
14,ATL,Punt,,False,4,11,39,0,False,0,0,61,20,False,False,False,False,False,False,False,False,False,,False,,0,False
15,FDS,Play Action,Cover 1 Mike Dog,False,1,10,20,-6,False,0,0,0,0,True,False,False,False,False,False,False,False,False,,False,,0,False
16,FDS,Sweep,Cover 2,False,2,16,14,0,False,16,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
17,FDS,Flood,Cover 1 Mike Dog,False,1,10,30,9,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
18,FDS,Option,Cover 1 Mike Dog,False,2,1,39,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
19,FDS,Play Action,Cover 3,False,3,1,39,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
20,FDS,Punt,,False,4,1,39,0,False,0,0,60,13,False,False,False,False,False,False,False,False,False,,False,,0,False
21,ATL,Play Action,Cover 1 Mike Dog,False,1,10,14,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
22,ATL,Draw,Cover 2,False,2,10,14,0,False,12,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
23,ATL,Draw,Cover 1 Mike Dog,False,1,10,26,0,False,14,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
24,ATL,Slants,Cover 4,False,1,10,40,6,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: False Start,-5,True
25,ATL,Play Action,Cover 4,False,1,15,35,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
26,ATL,Power,Cover 2,False,2,15,35,0,False,12,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
27,ATL,Flood,Cover 3,False,3,3,47,9,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
28,ATL,Draw,Cover 4,False,1,10,56,0,False,10,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
29,ATL,Flood,Cover 0 Bullets,False,1,10,66,8,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
30,ATL,Play Action,Cover 2,False,2,2,74,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,ATL,Power,Cover 1 Mike Dog,False,3,2,74,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Holding,-10,False
32,ATL,Field Goal,,False,4,2,74,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
33,ATL,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
34,FDS,Sweep,Cover 0 Bullets,False,1,10,25,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
35,FDS,Play Action,Cover 1 Mike Dog,False,2,10,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
