Home Team:,PP,10,0-5
Away Team:,MIN,37,2-3
 
Stadium:,Blood Clot Arena,Philadelphia PA
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
First Quarter:
24,MIN,Draw,Cover 3,False,3,4,91,0,False,2,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,MIN,Field Goal,,False,4,2,93,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
26,PP,Play Action,Cover 2,False,1,10,14,-5,False,0,0,0,0,True,False,False,False,False,False,False,False,False,,False,,0,False
27,PP,Screen Pass,Cover 1 Mike Dog,False,2,15,9,13,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
28,PP,Draw,Cover 1 Mike Dog,False,3,2,22,0,False,11,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Unnecessary Roughness,-15,True
29,PP,Punt,,False,4,17,7,0,False,0,0,65,21,False,False,False,False,False,False,False,False,False,,False,,0,False
30,MIN,Draw,Cover 1 Mike Dog,False,1,10,49,0,False,12,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,MIN,Draw,Cover 3,False,1,10,61,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Holding,5,True
32,MIN,Power,Cover 3,False,1,10,66,0,False,6,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,MIN,Blast,Cover 2,False,2,4,72,0,False,11,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
34,MIN,Draw,Cover 2,False,1,10,83,0,False,17,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
35,MIN,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
 
Fourth Quarter:
1,MIN,Kickoff,,True,0,0,0,0,False,0,60,0,32,False,False,False,False,False,False,False,False,False,,False,,0,False
2,PP,Slants,Cover 2,False,1,10,37,5,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
