Home Team:,TJ5,28,3-1
Away Team:,DD,24,3-1
 
Stadium:,The Neverland Ranch,Jackson MS
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
First Quarter:
31,TJ5,Slants,Cover 3,False,1,10,71,6,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
32,TJ5,Power,Cover 0 Bullets,False,2,4,77,0,False,-3,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,TJ5,Flood,Cover 1 Mike Dog,False,3,7,74,7,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
34,TJ5,Streaks,Cover 0 Bullets,False,1,10,81,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
35,TJ5,Streaks,Cover 2,False,2,10,81,38,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Illegal Formation,-5,True
 
Halftime:
 
Third Quarter:
1,TJ5,Kickoff,,True,0,0,0,0,False,0,55,0,21,False,False,False,False,False,False,False,False,False,,False,,0,False
2,DD,Streaks,Cover 2,False,1,10,31,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
3,DD,Streaks,Cover 1 Mike Dog,False,2,10,31,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
4,DD,Screen Pass,Cover 1 Mike Dog,False,3,10,31,45,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
5,DD,Slants,Cover 2,False,1,10,76,20,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
6,DD,Screen Pass,Cover 1 Mike Dog,False,1,10,96,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
7,DD,Slants,Cover 2,False,2,10,96,4,False,0,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
8,DD,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
9,DD,Kickoff,,True,0,0,0,0,False,0,60,0,24,False,False,False,False,False,False,False,False,False,,False,,0,False
