Home Team:,BGP,30,1-3
Away Team:,DCS,6,2-2
 
Stadium:,The Bird Cage,Baltimore MD
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
First Quarter:
23,BGP,Flood,Cover 1 Mike Dog,False,2,10,15,15,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
24,BGP,Slants,Cover 4,False,1,10,30,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,BGP,Slants,Cover 2,False,2,10,30,12,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
26,BGP,Slants,Hulk,False,1,10,42,6,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
27,BGP,Flood,Cover 0 Bullets,False,2,4,48,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
28,BGP,Streaks,Cover 3,False,3,4,48,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
29,BGP,Punt,,False,4,4,48,0,False,0,0,52,20,False,False,False,False,False,False,False,False,False,,False,,0,False
30,DCS,Sweep,Cover 1 Mike Dog,False,1,10,20,0,False,13,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,DCS,Play Action,Cover 3,False,1,10,33,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
32,DCS,Power,Cover 2,False,2,10,33,0,False,12,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,DCS,Play Action,Cover 3,False,1,10,45,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
34,DCS,Flood,Cover 3,False,2,10,45,9,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
35,DCS,Option,Cover 1 Mike Dog,False,3,1,54,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
 
Halftime:
 
Third Quarter:
1,BGP,Kickoff,,True,0,0,0,0,False,0,60,0,18,False,False,False,False,False,False,False,False,False,,False,,0,False
2,DCS,Streaks,Cover 0 Bullets,False,1,10,23,39,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Offsides,5,False
3,DCS,Screen Pass,Cover 3,False,1,10,62,13,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
4,DCS,Play Action,Cover 0 Bullets,False,1,10,75,-4,False,0,0,0,0,True,False,False,False,False,False,False,False,False,,False,,0,False
5,DCS,Option,Cover 2,False,2,14,71,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
6,DCS,Power,Cover 0 Bullets,False,3,14,71,0,False,-3,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
7,DCS,Field Goal,,False,4,17,68,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
8,DCS,Kickoff,,True,0,0,0,0,False,0,55,0,63,False,False,False,False,False,False,False,False,False,,False,,0,False
9,BGP,Slants,Cover 4,False,1,10,73,7,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
10,BGP,Screen Pass,Cover 2,False,2,3,80,18,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
11,BGP,Slants,Cover 2,False,1,10,98,-2,False,0,0,0,0,True,False,False,False,False,False,False,False,False,,False,,0,False
12,BGP,Streaks,Cover 4,False,2,12,96,21,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Holding,-10,True
13,BGP,Streaks,Cover 2,False,2,22,86,0,True,0,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
14,BGP,Slants,Cover 1 Mike Dog,False,3,22,86,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
15,BGP,Field Goal,,False,4,22,86,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
16,BGP,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
17,DCS,Scissors,Cover 3,False,1,10,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Unnecessary Roughness,-15,True
18,DCS,Sweep,Cover 2,False,2,25,10,0,False,15,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
19,DCS,Play Action,Cover 3,False,3,10,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
20,DCS,Punt,,False,4,10,25,0,False,0,0,50,16,False,False,False,False,False,False,False,False,False,,False,,0,False
21,BGP,Streaks,Cover 3,False,1,10,41,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Holding,5,True
22,BGP,Streaks,Cover 3,False,1,10,46,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
23,BGP,Screen Pass,Cover 3,False,2,10,46,21,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
24,BGP,Streaks,Cover 2,False,1,10,67,23,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,BGP,Slants,Cover 2,False,1,10,90,10,False,0,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
26,BGP,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
27,BGP,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
