Home Team:,MIN,24,1-3
Away Team:,NYC,23,4-0
 
Stadium:,Mall of America Parking Lot,Minneapolis MN
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
First Quarter:
29,MIN,Blast,Cover 2,False,1,10,17,0,False,3,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
30,MIN,Option,Cover 1 Mike Dog,False,2,7,20,0,False,10,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,MIN,Power,Cover 1 Mike Dog,False,1,10,30,0,False,5,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
32,MIN,Scissors,Cover 1 Mike Dog,False,2,5,35,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Holding,-10,True
33,MIN,Blast,Cover 1 Mike Dog,False,2,15,25,0,False,5,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Offsides,5,False
34,MIN,Sweep,Cover 4,False,3,10,30,0,False,13,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
35,MIN,Power,Cover 2,False,1,10,43,0,False,9,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Illegal Formation,-5,True
 
Fourth Quarter:
1,MIN,Power,Cover 1 Mike Dog,False,1,15,38,0,False,6,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
2,MIN,Slants,Cover 0 Bullets,False,2,9,44,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
3,MIN,Power,Cover 2,False,3,9,44,0,False,10,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: False Start,-5,True
4,MIN,Draw,Cover 2,False,3,14,39,0,False,18,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
5,MIN,Play Action,Cover 4,False,1,10,57,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
6,MIN,Blast,Cover 4,False,2,10,57,0,False,1,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Holding,-10,True
7,MIN,Power,Cover 1 Mike Dog,False,2,20,47,0,False,15,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Illegal Use of Hands,5,False
8,MIN,Blast,Cover 1 Mike Dog,False,3,5,62,0,False,5,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
9,MIN,Draw,Cover 1 Mike Dog,False,1,10,67,0,False,14,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
10,MIN,Power,Cover 0 Bullets,False,1,10,81,0,False,5,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
11,MIN,Blast,Cover 0 Bullets,False,2,5,86,0,False,5,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
12,MIN,Option,Cover 0 Bullets,False,1,10,91,0,False,9,0,0,0,False,False,True,False,False,False,False,False,True,,False,,0,False
13,MIN,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
14,MIN,Kickoff,,True,0,0,0,0,False,0,60,0,24,False,False,False,False,False,False,False,False,False,,False,,0,False
15,NYC,Draw,Cover 3,False,1,10,29,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
16,NYC,Draw,Cover 1 Mike Dog,False,2,10,29,0,False,7,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
17,NYC,Blast,Cover 1 Mike Dog,False,3,3,36,0,False,8,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
18,NYC,Option,Cover 1 Mike Dog,False,1,10,44,0,False,21,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
19,NYC,Scissors,Cover 4,False,1,10,65,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
20,NYC,Option,Cover 4,False,2,10,65,0,False,12,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,NYC,Blast,Cover 1 Mike Dog,False,1,10,77,0,False,5,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
22,NYC,Sweep,Cover 1 Mike Dog,False,2,5,82,0,False,-2,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Holding,-10,True
23,NYC,Sweep,Cover 0 Bullets,False,2,15,72,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
24,NYC,Option,Cover 0 Bullets,False,3,15,72,0,False,-3,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,NYC,Field Goal,,False,4,18,69,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
26,NYC,Kickoff,,True,0,0,0,0,False,0,60,0,11,False,False,False,False,False,True,False,False,False,,False,,0,False
27,MIN,Power,Cover 1 Mike Dog,False,1,10,16,0,False,2,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
28,MIN,Power,Cover 2,False,2,8,18,0,False,4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
29,MIN,Draw,Cover 1 Mike Dog,False,3,4,22,0,False,0,0,0,0,False,False,False,False,False,True,True,False,False,,False,,0,False
30,NYC,Flood,Cover 3,False,1,10,78,13,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Holding,-10,True
31,NYC,Flood,Cover 1 Mike Dog,False,1,20,68,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
32,NYC,Blast,Cover 1 Mike Dog,False,2,20,68,0,False,1,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,NYC,Screen Pass,Cover 4,False,3,19,69,11,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
34,NYC,Field Goal,,False,4,8,80,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
35,NYC,Kickoff,,True,0,0,0,0,False,0,50,0,21,False,False,False,False,False,False,False,False,False,,False,,0,False
